Date,Year,Quarter,Month,Platform,Network,Program,Genre,Daypart,Advertiser,Advertiser_Industry,Campaign_ID,Ad_Duration_Sec,Region,Device_Type,Booked_Impressions,Delivered_Impressions,Fill_Rate,CPM,Gross_Revenue,Agency_Fee_Pct,Net_Revenue,Inventory_Units,Sold_Units,Under_Delivery_Flag
2025-03-27,2025,Q1,Mar,Streaming,Vista+,Sports Central,Sports,Daytime,WellLife,Pharma,CMP-2025-1475,15,National,Web,731523,703763,0.9621,31.46,22140.38,0.15,18819.32,8,8,N
2025-03-27,2025,Q1,Mar,Streaming,Vista+,Live Football,Sports,Early Fringe,ConnectMobile,Telecom,CMP-2025-1685,30,National,Mobile,1156806,885226,0.7652,45.68,40437.12,0.15,34371.55,13,10,Y
2025-03-27,2025,Q1,Mar,Streaming,Vista+,Legacy,Drama,Prime,Everyday Retail,Retail,CMP-2025-2858,30,National,Connected TV,373510,359844,0.9634,41.7,15005.49,0.1,13504.94,5,5,N
2025-03-27,2025,Q1,Mar,Streaming,Vista+,Family Movie,Movies,Prime,BrightCard,Finance,CMP-2025-7154,30,National,Connected TV,463023,406766,0.8785,51.61,20993.19,0.12,18474.01,6,5,Y
2025-03-28,2025,Q1,Mar,Linear TV,Metro TV,Comedy Hour,Comedy,Prime,Velocity Cars,Auto,CMP-2025-2293,30,Midwest,TV,541714,436046,0.8049,27.01,11777.6,0.12,10364.29,10,8,Y
2025-03-28,2025,Q1,Mar,Linear TV,Metro TV,Reality Live,Reality,Early Morning,NorthStar Auto,Auto,CMP-2025-5416,30,West,TV,1434626,1440753,1.0043,20.02,28843.88,0.12,25382.61,20,20,N
2025-03-28,2025,Q1,Mar,Linear TV,National One,Comedy Hour,Comedy,Late Night,SoundBox,Entertainment,CMP-2025-7660,30,South,TV,1397549,1485336,1.0628,15.21,22591.96,0.1,20332.76,28,28,N
2025-03-28,2025,Q1,Mar,Linear TV,National One,Live Football,Sports,Prime,UrbanMart,Retail,CMP-2025-8076,60,National,TV,2005050,1902107,0.9487,40.53,77092.4,0.12,67841.31,34,32,N
2025-03-28,2025,Q1,Mar,Streaming,PlayWave,Studio Comedy,Comedy,Late Night,BrightCard,Finance,CMP-2025-1359,30,National,Connected TV,338728,331084,0.9774,26.73,8849.88,0.15,7522.4,5,5,N
2025-03-28,2025,Q1,Mar,Streaming,PlayWave,Evening Report,News,Prime,Summit Motors,Auto,CMP-2025-3118,30,National,Web,501650,465005,0.927,53.05,24668.52,0.15,20968.24,10,9,N
2025-03-28,2025,Q1,Mar,Streaming,PlayWave,Movie Premiere,Movies,Late Night,FreshBite,Food & Beverage,CMP-2025-3506,30,Midwest,Web,275784,278998,1.0117,24.48,6829.87,0.15,5805.39,3,3,N
2025-03-28,2025,Q1,Mar,Streaming,PlayWave,Comedy Hour,Comedy,Early Fringe,CloudWorks,Technology,CMP-2025-4180,15,National,Connected TV,801500,861779,1.0752,28.0,24129.81,0.1,21716.83,9,9,N
2025-03-28,2025,Q1,Mar,Streaming,PlayWave,Legacy,Drama,Early Fringe,Metro Wireless,Telecom,CMP-2025-6507,15,South,Connected TV,225597,231238,1.025,27.3,6312.8,0.12,5555.26,2,2,N
2025-03-28,2025,Q1,Mar,Streaming,PlayWave,Weekend Life,Reality,Prime,UrbanMart,Retail,CMP-2025-7817,30,National,Tablet,480512,477060,0.9928,32.92,15704.82,0.1,14134.34,7,7,N
2025-03-28,2025,Q1,Mar,Linear TV,Prime Network,Family Nights,Comedy,Early Fringe,First Capital,Finance,CMP-2025-5942,30,Northeast,TV,1463944,1489751,1.0176,23.0,34264.27,0.12,30152.56,30,30,N
2025-03-28,2025,Q1,Mar,Linear TV,Prime Network,Reality Live,Reality,Prime,Metro Wireless,Telecom,CMP-2025-6219,30,National,TV,1445063,1431399,0.9905,31.39,44931.61,0.1,40438.45,16,16,N
2025-03-28,2025,Q1,Mar,Streaming,StreamNow,Family Nights,Comedy,Prime,Summit Motors,Auto,CMP-2025-6350,15,National,Web,500049,535962,1.0718,39.59,21218.74,0.1,19096.87,8,8,N
2025-03-28,2025,Q1,Mar,Streaming,StreamNow,City Stories,Drama,Late Night,Harvest Brands,Food & Beverage,CMP-2025-6720,15,Midwest,Connected TV,817469,775191,0.9483,23.14,17937.92,0.15,15247.23,15,14,N
2025-03-28,2025,Q1,Mar,Streaming,ViewPoint,Reality Live,Reality,Early Morning,Metro Wireless,Telecom,CMP-2025-9320,30,National,Connected TV,688847,723467,1.0503,21.69,15692.0,0.1,14122.8,9,9,N
2025-03-28,2025,Q1,Mar,Streaming,ViewPoint,Live Football,Sports,Daytime,Velocity Cars,Auto,CMP-2025-9910,15,National,Mobile,1004323,1013676,1.0093,28.42,28808.67,0.12,25351.63,12,12,N
2025-03-28,2025,Q1,Mar,Linear TV,Vista Broadcast,Live Football,Sports,Early Fringe,Union Financial,Finance,CMP-2025-1358,30,Midwest,TV,478462,484549,1.0127,35.18,17046.43,0.15,14489.47,10,10,N
2025-03-28,2025,Q1,Mar,Linear TV,Vista Broadcast,Legacy,Drama,Prime,SecureBank,Finance,CMP-2025-2335,30,National,TV,271736,277206,1.0201,38.68,10722.33,0.1,9650.1,3,3,N
2025-03-28,2025,Q1,Mar,Linear TV,Vista Broadcast,Action Showcase,Movies,Daytime,CarePlus,Pharma,CMP-2025-3182,15,South,TV,233082,214803,0.9216,19.53,4195.1,0.15,3565.84,4,4,N
2025-03-28,2025,Q1,Mar,Streaming,Vista+,Live Football,Sports,Daytime,Everyday Retail,Retail,CMP-2025-1472,30,West,Mobile,930290,901907,0.9695,30.51,27517.18,0.12,24215.12,12,12,N
2025-03-28,2025,Q1,Mar,Streaming,Vista+,Market Desk,News,Daytime,Union Financial,Finance,CMP-2025-2647,15,South,Connected TV,646837,619187,0.9573,24.22,14996.71,0.12,13197.1,8,8,N
2025-03-28,2025,Q1,Mar,Streaming,Vista+,Evening Report,News,Prime,BrightCard,Finance,CMP-2025-7566,30,National,Connected TV,521250,409308,0.7852,45.1,18459.79,0.12,16244.62,6,5,Y
2025-03-29,2025,Q1,Mar,Linear TV,Metro TV,Morning News,News,Late Night,Pure Drinks,Food & Beverage,CMP-2025-5126,30,Midwest,TV,520951,510684,0.9803,20.41,10423.06,0.1,9380.75,11,11,N
2025-03-29,2025,Q1,Mar,Linear TV,Metro TV,Talent Stage,Reality,Daytime,Bright Pictures,Entertainment,CMP-2025-5742,15,Northeast,TV,1203905,1201339,0.9979,16.41,19713.97,0.15,16756.87,17,17,N
2025-03-29,2025,Q1,Mar,Linear TV,National One,World Tonight,News,Prime,SoundBox,Entertainment,CMP-2025-4455,30,Midwest,TV,1219576,1150157,0.9431,32.35,37207.58,0.15,31626.44,17,16,N
2025-03-29,2025,Q1,Mar,Linear TV,National One,Classic Cinema,Movies,Prime,First Capital,Finance,CMP-2025-6728,15,South,TV,391771,337465,0.8614,31.7,10697.64,0.15,9092.99,7,6,Y
2025-03-29,2025,Q1,Mar,Linear TV,National One,Sports Central,Sports,Prime,WaveTel,Telecom,CMP-2025-9450,30,West,TV,2297541,1969406,0.8572,45.01,88642.96,0.15,75346.52,28,24,Y
2025-03-29,2025,Q1,Mar,Streaming,PlayWave,City Stories,Drama,Daytime,First Capital,Finance,CMP-2025-5030,30,National,Connected TV,222097,230848,1.0394,29.76,6870.04,0.12,6045.64,4,4,N
2025-03-29,2025,Q1,Mar,Streaming,PlayWave,World Tonight,News,Daytime,CloudWorks,Technology,CMP-2025-6612,30,National,Connected TV,429409,456061,1.0621,30.18,13763.92,0.12,12112.25,7,7,N
2025-03-29,2025,Q1,Mar,Streaming,PlayWave,House Challenge,Reality,Daytime,NorthStar Auto,Auto,CMP-2025-7360,30,Northeast,Connected TV,188465,184427,0.9786,30.98,5713.55,0.12,5027.92,3,3,N
2025-03-29,2025,Q1,Mar,Linear TV,Prime Network,Movie Premiere,Movies,Early Fringe,Bright Pictures,Entertainment,CMP-2025-3915,30,National,TV,603306,633328,1.0498,19.17,12140.9,0.15,10319.76,7,7,N
2025-03-29,2025,Q1,Mar,Linear TV,Prime Network,Prime Drama,Drama,Late Night,Pixel Systems,Technology,CMP-2025-5984,30,National,TV,601475,445045,0.7399,26.15,11637.93,0.1,10474.14,7,5,Y
2025-03-29,2025,Q1,Mar,Linear TV,Prime Network,Live Football,Sports,Late Night,PlayHouse,Entertainment,CMP-2025-8619,30,National,TV,1594781,1636886,1.0264,24.51,40120.08,0.15,34102.07,26,26,N
2025-03-29,2025,Q1,Mar,Streaming,StreamNow,Studio Comedy,Comedy,Daytime,Metro Wireless,Telecom,CMP-2025-2551,30,National,Mobile,758845,716417,0.9441,22.54,16148.04,0.12,14210.28,9,8,N
2025-03-29,2025,Q1,Mar,Streaming,StreamNow,World Tonight,News,Late Night,SoundBox,Entertainment,CMP-2025-3584,30,National,Mobile,145774,147524,1.012,28.11,4146.9,0.12,3649.27,2,2,N
2025-03-29,2025,Q1,Mar,Streaming,StreamNow,House Challenge,Reality,Prime,Metro Wireless,Telecom,CMP-2025-8145,30,South,Connected TV,547537,588912,1.0756,43.32,25511.67,0.12,22450.27,9,9,N
2025-03-29,2025,Q1,Mar,Streaming,StreamNow,Action Showcase,Movies,Daytime,FreshBite,Food & Beverage,CMP-2025-8147,30,National,Connected TV,378581,383871,1.014,26.84,10303.1,0.1,9272.79,4,4,N
2025-03-29,2025,Q1,Mar,Streaming,StreamNow,Action Showcase,Movies,Early Fringe,NovaMed,Pharma,CMP-2025-9331,60,National,Mobile,793917,790804,0.9961,40.49,32019.65,0.15,27216.7,9,9,N
2025-03-29,2025,Q1,Mar,Streaming,StreamNow,Talent Stage,Reality,Early Morning,Metro Wireless,Telecom,CMP-2025-9376,15,West,Connected TV,573588,566263,0.9872,17.83,10096.47,0.1,9086.82,10,10,N
2025-03-29,2025,Q1,Mar,Streaming,ViewPoint,Market Desk,News,Late Night,CloudWorks,Technology,CMP-2025-1756,30,South,Mobile,239888,224858,0.9373,35.32,7941.98,0.1,7147.78,3,3,N
2025-03-29,2025,Q1,Mar,Streaming,ViewPoint,Basketball Night,Sports,Daytime,SecureBank,Finance,CMP-2025-2940,60,Northeast,Web,588402,552303,0.9386,46.86,25880.92,0.12,22775.21,9,8,N
2025-03-29,2025,Q1,Mar,Streaming,ViewPoint,Prime Drama,Drama,Daytime,Harvest Brands,Food & Beverage,CMP-2025-7148,60,Midwest,Tablet,316854,323826,1.022,28.31,9167.51,0.1,8250.76,3,3,N
2025-03-29,2025,Q1,Mar,Linear TV,Vista Broadcast,Morning News,News,Late Night,NorthStar Auto,Auto,CMP-2025-5843,60,National,TV,656391,686444,1.0458,32.53,22330.02,0.15,18980.52,9,9,N
2025-03-29,2025,Q1,Mar,Linear TV,Vista Broadcast,Legacy,Drama,Early Fringe,BrightCard,Finance,CMP-2025-6727,30,Midwest,TV,1292547,975399,0.7546,28.49,27789.12,0.15,23620.75,23,17,Y
2025-03-29,2025,Q1,Mar,Streaming,Vista+,City Stories,Drama,Prime,Velocity Cars,Auto,CMP-2025-1316,30,National,Web,1078253,1093380,1.014,55.95,61174.61,0.15,51998.42,12,12,N
2025-03-29,2025,Q1,Mar,Streaming,Vista+,Championship Studio,Sports,Prime,Summit Motors,Auto,CMP-2025-5567,30,West,Mobile,1363340,1295848,0.9505,58.83,76234.74,0.1,68611.27,16,15,N
2025-03-29,2025,Q1,Mar,Streaming,Vista+,Family Movie,Movies,Prime,Apex Motors,Auto,CMP-2025-5993,15,National,Web,856242,824563,0.963,38.27,31556.03,0.12,27769.31,11,11,N
2025-03-29,2025,Q1,Mar,Streaming,Vista+,Family Movie,Movies,Prime,WellLife,Pharma,CMP-2025-7754,15,South,Connected TV,550456,541179,0.9831,49.94,27026.48,0.12,23783.3,6,6,N
2025-03-29,2025,Q1,Mar,Streaming,Vista+,Prime Drama,Drama,Early Fringe,HomeHub,Retail,CMP-2025-9570,60,National,Connected TV,633034,589755,0.9316,44.66,26338.46,0.12,23177.84,8,7,N
2025-03-30,2025,Q1,Mar,Linear TV,Metro TV,House Challenge,Reality,Early Fringe,Everyday Retail,Retail,CMP-2025-1751,30,South,TV,235261,226035,0.9608,20.76,4692.49,0.12,4129.39,3,3,N
2025-03-30,2025,Q1,Mar,Linear TV,Metro TV,Movie Premiere,Movies,Early Fringe,HomeHub,Retail,CMP-2025-2012,60,South,TV,544843,578025,1.0609,21.77,12583.6,0.15,10696.06,7,7,N
2025-03-30,2025,Q1,Mar,Linear TV,Metro TV,Legacy,Drama,Prime,Star Studios,Entertainment,CMP-2025-4997,15,Midwest,TV,931194,957013,1.0277,25.96,24844.06,0.15,21117.45,15,15,N
2025-03-30,2025,Q1,Mar,Linear TV,Metro TV,Night Shift,Drama,Early Fringe,FreshBite,Food & Beverage,CMP-2025-6606,15,South,TV,611466,589277,0.9637,19.2,11314.12,0.1,10182.71,9,9,N
2025-03-30,2025,Q1,Mar,Linear TV,Metro TV,Movie Premiere,Movies,Early Fringe,FreshBite,Food & Beverage,CMP-2025-8120,30,Northeast,TV,1314118,1333431,1.0147,16.14,21521.58,0.1,19369.42,17,17,N
2025-03-30,2025,Q1,Mar,Linear TV,National One,Family Nights,Comedy,Daytime,HealthCore Pharma,Pharma,CMP-2025-3954,15,South,TV,311710,306525,0.9834,16.11,4938.12,0.12,4345.55,6,6,N
2025-03-30,2025,Q1,Mar,Linear TV,National One,Live Football,Sports,Prime,NextLine,Telecom,CMP-2025-4666,30,Northeast,TV,1110084,813216,0.7326,39.56,32170.82,0.12,28310.32,20,15,Y
2025-03-30,2025,Q1,Mar,Linear TV,National One,Family Nights,Comedy,Early Fringe,Pure Drinks,Food & Beverage,CMP-2025-4754,15,National,TV,450848,460487,1.0214,16.19,7455.28,0.12,6560.65,6,6,N
2025-03-30,2025,Q1,Mar,Linear TV,National One,Family Nights,Comedy,Prime,Pure Drinks,Food & Beverage,CMP-2025-8687,60,National,TV,1475881,1503291,1.0186,24.35,36605.14,0.1,32944.63,21,21,N
2025-03-30,2025,Q1,Mar,Linear TV,National One,World Tonight,News,Early Morning,HealthCore Pharma,Pharma,CMP-2025-8886,60,South,TV,206014,202796,0.9844,30.01,6085.91,0.1,5477.32,2,2,N
2025-03-30,2025,Q1,Mar,Streaming,PlayWave,City Stories,Drama,Daytime,Vertex Devices,Technology,CMP-2025-3701,15,Midwest,Mobile,800271,828846,1.0357,21.84,18102.0,0.12,15929.76,10,10,N
2025-03-30,2025,Q1,Mar,Streaming,PlayWave,Live Football,Sports,Prime,NorthStar Auto,Auto,CMP-2025-5453,30,National,Web,1015650,1015954,1.0003,65.11,66148.76,0.12,58210.91,18,18,N
2025-03-30,2025,Q1,Mar,Streaming,PlayWave,Legacy,Drama,Prime,NorthStar Auto,Auto,CMP-2025-8446,30,National,Mobile,494487,463859,0.9381,45.66,21179.8,0.12,18638.22,5,5,N
2025-03-30,2025,Q1,Mar,Linear TV,Prime Network,Live Football,Sports,Prime,SecureBank,Finance,CMP-2025-1329,30,National,TV,603368,443714,0.7354,45.14,20029.25,0.1,18026.33,9,7,Y
2025-03-30,2025,Q1,Mar,Linear TV,Prime Network,Championship Studio,Sports,Early Fringe,NextLine,Telecom,CMP-2025-2030,15,National,TV,1035709,1118037,1.0795,27.41,30645.39,0.15,26048.58,12,12,N
2025-03-30,2025,Q1,Mar,Linear TV,Prime Network,Talent Stage,Reality,Early Fringe,SecureBank,Finance,CMP-2025-2274,30,National,TV,339402,354988,1.0459,24.7,8768.2,0.15,7452.97,6,6,N
2025-03-30,2025,Q1,Mar,Linear TV,Prime Network,World Tonight,News,Prime,PlayHouse,Entertainment,CMP-2025-5164,30,South,TV,1762297,1655946,0.9397,34.05,56384.96,0.15,47927.22,20,19,N
2025-03-30,2025,Q1,Mar,Linear TV,Prime Network,Market Desk,News,Prime,Pure Drinks,Food & Beverage,CMP-2025-5485,30,National,TV,1612020,1255272,0.7787,26.84,33691.5,0.15,28637.77,21,16,Y
2025-03-30,2025,Q1,Mar,Streaming,StreamNow,Movie Premiere,Movies,Prime,NovaMed,Pharma,CMP-2025-2595,60,West,Connected TV,324468,242481,0.7473,53.78,13040.63,0.12,11475.75,3,2,Y
2025-03-30,2025,Q1,Mar,Streaming,StreamNow,Basketball Night,Sports,Prime,FreshBite,Food & Beverage,CMP-2025-3868,15,South,Web,828258,705969,0.8524,42.46,29975.44,0.1,26977.9,10,9,Y
2025-03-30,2025,Q1,Mar,Streaming,StreamNow,Late Laughs,Comedy,Late Night,CloudWorks,Technology,CMP-2025-4951,60,South,Connected TV,569123,556989,0.9787,37.25,20747.84,0.1,18673.06,9,9,N
2025-03-30,2025,Q1,Mar,Streaming,ViewPoint,Classic Cinema,Movies,Late Night,Summit Motors,Auto,CMP-2025-3330,15,Northeast,Web,145286,142749,0.9825,23.55,3361.74,0.12,2958.33,1,1,N
2025-03-30,2025,Q1,Mar,Streaming,ViewPoint,Family Movie,Movies,Prime,ConnectMobile,Telecom,CMP-2025-7213,15,Northeast,Connected TV,378618,363510,0.9601,43.74,15899.93,0.15,13514.94,7,7,N
2025-03-30,2025,Q1,Mar,Streaming,ViewPoint,Reality Live,Reality,Prime,BrightCard,Finance,CMP-2025-9432,30,Midwest,Mobile,1051544,1025974,0.9757,34.7,35601.3,0.1,32041.17,15,15,N
2025-03-30,2025,Q1,Mar,Streaming,ViewPoint,Prime Drama,Drama,Prime,CarePlus,Pharma,CMP-2025-9838,15,Midwest,Mobile,338592,320930,0.9478,50.85,16319.29,0.15,13871.4,4,4,N
2025-03-30,2025,Q1,Mar,Linear TV,Vista Broadcast,Comedy Hour,Comedy,Daytime,Apex Motors,Auto,CMP-2025-9947,15,National,TV,1267013,1221214,0.9639,16.93,20675.15,0.12,18194.13,15,14,N
2025-03-30,2025,Q1,Mar,Streaming,Vista+,Movie Premiere,Movies,Daytime,Star Studios,Entertainment,CMP-2025-1426,30,West,Web,867432,838849,0.967,21.89,18362.4,0.15,15608.04,15,15,N
2025-03-30,2025,Q1,Mar,Streaming,Vista+,Studio Comedy,Comedy,Late Night,Everyday Retail,Retail,CMP-2025-5447,15,National,Connected TV,603404,512926,0.8501,20.49,10509.85,0.12,9248.67,9,8,Y
2025-03-30,2025,Q1,Mar,Streaming,Vista+,City Stories,Drama,Daytime,NexaTech,Technology,CMP-2025-8858,30,National,Connected TV,537541,548650,1.0207,28.93,15872.44,0.1,14285.2,9,9,N
2025-03-31,2025,Q1,Mar,Linear TV,Metro TV,Championship Studio,Sports,Prime,WellLife,Pharma,CMP-2025-3899,15,Midwest,TV,2048148,1972089,0.9629,40.34,79554.07,0.12,70007.58,27,26,N
2025-03-31,2025,Q1,Mar,Linear TV,Metro TV,Sports Central,Sports,Late Night,ShopSquare,Retail,CMP-2025-4021,60,West,TV,1743742,1637409,0.939,26.7,43718.82,0.15,37161.0,22,21,N
2025-03-31,2025,Q1,Mar,Linear TV,Metro TV,Basketball Night,Sports,Daytime,NextLine,Telecom,CMP-2025-6747,30,National,TV,1841727,1782237,0.9677,28.88,51471.0,0.15,43750.35,39,38,N
2025-03-31,2025,Q1,Mar,Linear TV,Metro TV,Talent Stage,Reality,Early Fringe,Apex Motors,Auto,CMP-2025-6778,15,South,TV,706419,741250,1.0493,17.93,13290.61,0.1,11961.55,10,10,N
2025-03-31,2025,Q1,Mar,Linear TV,National One,Championship Studio,Sports,Prime,Bright Pictures,Entertainment,CMP-2025-3256,15,National,TV,2269542,2295526,1.0114,31.85,73112.5,0.1,65801.25,31,31,N
2025-03-31,2025,Q1,Mar,Linear TV,National One,Action Showcase,Movies,Prime,ShopSquare,Retail,CMP-2025-9274,60,Northeast,TV,621581,624081,1.004,33.97,21200.03,0.1,19080.03,7,7,N
2025-03-31,2025,Q1,Mar,Streaming,PlayWave,Action Showcase,Movies,Prime,NorthStar Auto,Auto,CMP-2025-2681,15,Midwest,Connected TV,1005669,1011047,1.0053,47.44,47964.07,0.1,43167.66,21,21,N
2025-03-31,2025,Q1,Mar,Streaming,PlayWave,Live Football,Sports,Prime,Apex Motors,Auto,CMP-2025-3990,60,National,Mobile,187338,177699,0.9485,71.61,12725.03,0.1,11452.53,3,3,N
2025-03-31,2025,Q1,Mar,Streaming,PlayWave,Sports Central,Sports,Early Morning,Star Studios,Entertainment,CMP-2025-4435,15,Midwest,Connected TV,1068048,1005269,0.9412,26.59,26730.1,0.1,24057.09,15,14,N
2025-03-31,2025,Q1,Mar,Streaming,PlayWave,Prime Drama,Drama,Prime,WellLife,Pharma,CMP-2025-6031,15,National,Connected TV,476155,463481,0.9734,46.03,21334.03,0.1,19200.63,5,5,N
2025-03-31,2025,Q1,Mar,Streaming,PlayWave,Classic Cinema,Movies,Prime,HealthCore Pharma,Pharma,CMP-2025-7086,15,National,Connected TV,424748,442077,1.0408,39.61,17510.67,0.1,15759.6,7,7,N
2025-03-31,2025,Q1,Mar,Streaming,PlayWave,Legacy,Drama,Late Night,WellLife,Pharma,CMP-2025-8415,15,National,Tablet,253295,261298,1.0316,28.08,7337.25,0.1,6603.53,2,2,N
2025-03-31,2025,Q1,Mar,Linear TV,Prime Network,Market Desk,News,Prime,WellLife,Pharma,CMP-2025-1005,30,Midwest,TV,1410207,1306414,0.9264,43.27,56528.53,0.15,48049.25,24,22,N
2025-03-31,2025,Q1,Mar,Linear TV,Prime Network,Live Football,Sports,Late Night,Harvest Brands,Food & Beverage,CMP-2025-1272,15,National,TV,1741137,1611170,0.9254,17.73,28566.04,0.15,24281.13,19,18,N
2025-03-31,2025,Q1,Mar,Linear TV,Prime Network,Sports Central,Sports,Daytime,Everyday Retail,Retail,CMP-2025-6653,30,National,TV,2156997,2034362,0.9431,23.18,47156.51,0.12,41497.73,29,27,N
2025-03-31,2025,Q1,Mar,Streaming,StreamNow,Family Movie,Movies,Prime,Everyday Retail,Retail,CMP-2025-1628,15,South,Connected TV,312015,318536,1.0209,36.03,11476.85,0.1,10329.17,4,4,N
2025-03-31,2025,Q1,Mar,Streaming,StreamNow,Action Showcase,Movies,Daytime,HealthCore Pharma,Pharma,CMP-2025-2017,30,National,Connected TV,214191,218457,1.0199,26.63,5817.51,0.1,5235.76,3,3,N
2025-03-31,2025,Q1,Mar,Streaming,StreamNow,Legacy,Drama,Prime,Velocity Cars,Auto,CMP-2025-2610,30,Northeast,Tablet,1134589,1165485,1.0272,46.85,54602.97,0.12,48050.61,12,12,N
2025-03-31,2025,Q1,Mar,Streaming,StreamNow,Movie Premiere,Movies,Prime,Harvest Brands,Food & Beverage,CMP-2025-9839,30,National,Web,490081,492253,1.0044,40.43,19901.79,0.12,17513.58,5,5,N
2025-03-31,2025,Q1,Mar,Streaming,ViewPoint,Studio Comedy,Comedy,Daytime,ShopSquare,Retail,CMP-2025-1418,60,National,Web,838715,789124,0.9409,29.51,23287.05,0.1,20958.35,18,17,N
2025-03-31,2025,Q1,Mar,Streaming,ViewPoint,Action Showcase,Movies,Early Morning,FreshBite,Food & Beverage,CMP-2025-2870,30,Northeast,Mobile,287880,267706,0.9299,22.7,6076.93,0.12,5347.7,3,3,N
2025-03-31,2025,Q1,Mar,Streaming,ViewPoint,Night Shift,Drama,Late Night,SoundBox,Entertainment,CMP-2025-6332,15,National,Connected TV,761340,710164,0.9328,29.17,20715.48,0.15,17608.16,12,11,N
2025-03-31,2025,Q1,Mar,Streaming,ViewPoint,Family Movie,Movies,Prime,CarePlus,Pharma,CMP-2025-7504,15,South,Connected TV,295770,283412,0.9582,49.6,14057.24,0.15,11948.65,5,5,N
2025-03-31,2025,Q1,Mar,Streaming,ViewPoint,Live Football,Sports,Prime,WellLife,Pharma,CMP-2025-7784,30,National,Connected TV,996735,736217,0.7386,57.21,42118.97,0.15,35801.12,17,13,Y
2025-03-31,2025,Q1,Mar,Linear TV,Vista Broadcast,Evening Report,News,Early Fringe,ConnectMobile,Telecom,CMP-2025-1489,30,National,TV,1383349,1439406,1.0405,21.94,31580.57,0.15,26843.48,16,16,N
2025-03-31,2025,Q1,Mar,Linear TV,Vista Broadcast,City Stories,Drama,Prime,CloudWorks,Technology,CMP-2025-1997,30,South,TV,1358920,1036898,0.763,35.51,36820.25,0.15,31297.21,15,11,Y
2025-03-31,2025,Q1,Mar,Linear TV,Vista Broadcast,Family Nights,Comedy,Prime,HomeHub,Retail,CMP-2025-5611,30,National,TV,1343587,1300878,0.9682,25.33,32951.24,0.1,29656.12,21,20,N
2025-03-31,2025,Q1,Mar,Linear TV,Vista Broadcast,Action Showcase,Movies,Prime,Star Studios,Entertainment,CMP-2025-7604,15,West,TV,1043822,1034495,0.9911,25.47,26348.59,0.1,23713.73,12,12,N
2025-03-31,2025,Q1,Mar,Linear TV,Vista Broadcast,Basketball Night,Sports,Daytime,ConnectMobile,Telecom,CMP-2025-9408,60,National,TV,934345,897728,0.9608,33.4,29984.12,0.15,25486.5,12,12,N
2025-03-31,2025,Q1,Mar,Streaming,Vista+,Basketball Night,Sports,Prime,First Capital,Finance,CMP-2025-1244,30,National,Mobile,634129,651610,1.0276,54.25,35349.84,0.1,31814.86,10,10,N
2025-03-31,2025,Q1,Mar,Streaming,Vista+,Classic Cinema,Movies,Early Morning,ShopSquare,Retail,CMP-2025-2388,15,South,Web,178402,181748,1.0188,20.56,3736.74,0.1,3363.07,3,3,N
2025-03-31,2025,Q1,Mar,Streaming,Vista+,Evening Report,News,Late Night,Union Financial,Finance,CMP-2025-3406,60,Northeast,Connected TV,187394,198423,1.0589,34.61,6867.42,0.15,5837.31,2,2,N
2025-04-01,2025,Q2,Apr,Linear TV,Metro TV,Legacy,Drama,Early Morning,Vertex Devices,Technology,CMP-2025-2489,60,Midwest,TV,1252878,1197474,0.9558,24.22,29002.82,0.1,26102.54,15,14,N
2025-04-01,2025,Q2,Apr,Linear TV,Metro TV,Market Desk,News,Prime,Harvest Brands,Food & Beverage,CMP-2025-3335,15,National,TV,1670398,1773968,1.062,26.93,47772.96,0.15,40607.02,32,32,N
2025-04-01,2025,Q2,Apr,Linear TV,Metro TV,Family Movie,Movies,Late Night,BrightCard,Finance,CMP-2025-8199,30,National,TV,389100,301357,0.7745,20.7,6238.09,0.15,5302.38,7,5,Y
2025-04-01,2025,Q2,Apr,Linear TV,Metro TV,Live Football,Sports,Early Fringe,Pixel Systems,Technology,CMP-2025-9629,30,West,TV,1220428,1085250,0.8892,32.44,35205.51,0.1,31684.96,22,20,Y
2025-04-01,2025,Q2,Apr,Linear TV,National One,Action Showcase,Movies,Late Night,Metro Wireless,Telecom,CMP-2025-1572,30,National,TV,628217,653261,1.0399,22.43,14652.64,0.12,12894.32,11,11,N
2025-04-01,2025,Q2,Apr,Linear TV,National One,Talent Stage,Reality,Daytime,ShopSquare,Retail,CMP-2025-2317,15,National,TV,1427660,1467665,1.028,14.74,21633.38,0.12,19037.37,16,16,N
2025-04-01,2025,Q2,Apr,Linear TV,National One,Championship Studio,Sports,Prime,Star Studios,Entertainment,CMP-2025-3019,30,National,TV,1229592,1209473,0.9836,33.05,39973.08,0.15,33977.12,15,15,N
2025-04-01,2025,Q2,Apr,Linear TV,National One,Live Football,Sports,Prime,Metro Wireless,Telecom,CMP-2025-7378,30,Midwest,TV,1380656,1379850,0.9994,33.12,45700.63,0.15,38845.54,15,15,N
2025-04-01,2025,Q2,Apr,Linear TV,National One,Legacy,Drama,Prime,WellLife,Pharma,CMP-2025-9304,15,Northeast,TV,1547174,1650810,1.067,34.35,56705.32,0.1,51034.79,23,23,N
